device_id,device_name,asset_criticality,sensitivity_score,asset_type,business_unit,os_family,is_internet_exposed,patch_level,days_since_last_patch,nb_vulnerabilities,is_domain_controller,network_zone,last_incident_days_ago,owner_team,account_id,user_name,user_criticality,user_role,department,is_privileged,last_login_days,account_status,MFA_enabled,nb_failed_logins_7d,login_country_mismatch
40433.0,DEPT-WS-4349,MEDIUM,49,Workstation,Trading,Windows,0.0,Minor-lag,70.0,13.0,0.0,CORP,153.0,DevOps,,,,,,,,,,,
36258.0,ADMIN-SRV-9616,MEDIUM,48,Workstation,Risk,Windows,1.0,Minor-lag,53.0,12.0,0.0,DMZ,81.0,IT-OPS,,,,,,,,,,,
13671.0,TRADE-APP-9795,HIGH,67,Workstation,Risk,Windows,0.0,Up-to-date,25.0,3.0,0.0,CORP,64.0,Business,,,,,,,,,,,
1277.0,DEMO-GUEST-5967,LOW,7,Laptop,Risk,Linux,0.0,Critical-lag,138.0,20.0,0.0,CORP,93.0,DevOps,,,,,,,,,,,
17060.0,LAB-GUEST-6718,LOW,15,Server,Risk,MacOS,1.0,Minor-lag,42.0,20.0,0.0,DMZ,130.0,SOC,,,,,,,,,,,
86023.0,DEMO-GUEST-9935,LOW,8,Workstation,Finance,Linux,0.0,Up-to-date,0.0,19.0,0.0,CORP,63.0,SOC,,,,,,,,,,,
91270.0,DEMO-GUEST-3519,LOW,5,Workstation,Risk,Windows,0.0,Minor-lag,76.0,19.0,0.0,CORP,145.0,SOC,,,,,,,,,,,
43920.0,ADMIN-WS-5500,MEDIUM,37,Workstation,Finance,Windows,1.0,Minor-lag,73.0,7.0,0.0,CORP,420.0,IT-OPS,,,,,,,,,,,
85345.0,OFFICE-WS-4491,MEDIUM,34,Server,Risk,MacOS,0.0,Minor-lag,66.0,13.0,0.0,CORP,599.0,IT-OPS,,,,,,,,,,,
57240.0,CORE-SQL-4040,HIGH,76,Laptop,IT,Windows,0.0,Up-to-date,19.0,11.0,0.0,CORP,312.0,SOC,,,,,,,,,,,
76097.0,DEPT-SRV-6449,MEDIUM,38,Domain Controller,Finance,MacOS,0.0,Critical-lag,93.0,13.0,0.0,CORP,193.0,Business,,,,,,,,,,,
76791.0,DEPT-WS-4466,MEDIUM,48,Laptop,IT,Windows,0.0,Minor-lag,39.0,6.0,0.0,CORP,210.0,SOC,,,,,,,,,,,
827.0,BANK-SQL-8215,HIGH,64,Workstation,Risk,Windows,0.0,Up-to-date,22.0,6.0,0.0,CORP,243.0,SOC,,,,,,,,,,,
36980.0,CORE-SQL-9128,HIGH,74,Server,Trading,Linux,0.0,Up-to-date,22.0,4.0,0.0,CORP,663.0,Business,,,,,,,,,,,
97313.0,LAB-TEST-6938,LOW,18,Laptop,IT,Windows,1.0,Critical-lag,124.0,29.0,0.0,DMZ,70.0,DevOps,,,,,,,,,,,
83205.0,OFFICE-SRV-8301,MEDIUM,41,Workstation,Finance,Windows,0.0,Minor-lag,60.0,8.0,0.0,CORP,73.0,DevOps,,,,,,,,,,,
44628.0,DEPT-PC-7604,MEDIUM,32,Workstation,Finance,Windows,0.0,Up-to-date,5.0,9.0,0.0,CORP,450.0,SOC,,,,,,,,,,,
82298.0,TEST-WS-6084,LOW,21,Workstation,IT,Windows,1.0,Critical-lag,125.0,24.0,0.0,DMZ,428.0,IT-OPS,,,,,,,,,,,
89822.0,DEV-VM-1217,LOW,16,Workstation,IT,Linux,0.0,Critical-lag,128.0,22.0,0.0,CORP,542.0,DevOps,,,,,,,,,,,
42639.0,OFFICE-SRV-894,MEDIUM,35,Workstation,Finance,Windows,1.0,Minor-lag,77.0,8.0,0.0,DMZ,568.0,IT-OPS,,,,,,,,,,,
50652.0,VAULT-EXCH-3728,CRITICAL,85,Workstation,IT,Windows,0.0,Up-to-date,17.0,0.0,0.0,ISOLATED,17.0,Business,,,,,,,,,,,
96537.0,ADMIN-PC-3661,MEDIUM,37,Server,Risk,MacOS,1.0,Up-to-date,19.0,10.0,0.0,DMZ,153.0,SOC,,,,,,,,,,,
26365.0,VAULT-SQL-1115,CRITICAL,89,Workstation,IT,Windows,1.0,Up-to-date,0.0,1.0,0.0,CORP,32.0,SOC,,,,,,,,,,,
6050.0,DEPT-PC-6758,MEDIUM,49,Workstation,Trading,Linux,1.0,Minor-lag,67.0,14.0,0.0,DMZ,37.0,IT-OPS,,,,,,,,,,,
66328.0,DEPT-WS-281,MEDIUM,36,Server,Finance,Windows,1.0,Minor-lag,37.0,15.0,0.0,DMZ,15.0,DevOps,,,,,,,,,,,
95619.0,ADMIN-WS-9325,MEDIUM,34,Workstation,Risk,Windows,0.0,Up-to-date,17.0,7.0,0.0,CORP,84.0,IT-OPS,,,,,,,,,,,
37505.0,CORE-SRV-794,HIGH,63,Laptop,Finance,MacOS,0.0,Up-to-date,13.0,3.0,0.0,ISOLATED,66.0,Business,,,,,,,,,,,
72771.0,ADMIN-PC-1555,MEDIUM,36,Workstation,IT,Windows,0.0,Minor-lag,40.0,7.0,0.0,CORP,13.0,Business,,,,,,,,,,,
77684.0,LAB-TEST-1850,LOW,12,Laptop,Finance,Windows,1.0,Critical-lag,121.0,23.0,0.0,DMZ,52.0,DevOps,,,,,,,,,,,
57894.0,PROD-SQL-1077,CRITICAL,95,Workstation,Trading,Windows,0.0,Up-to-date,1.0,3.0,0.0,CORP,51.0,IT-OPS,,,,,,,,,,,
29828.0,ADMIN-PC-403,MEDIUM,39,Server,Trading,MacOS,0.0,Minor-lag,82.0,9.0,0.0,CORP,39.0,IT-OPS,,,,,,,,,,,
64392.0,DEV-GUEST-877,LOW,6,Workstation,IT,Windows,0.0,Critical-lag,135.0,24.0,0.0,CORP,167.0,Business,,,,,,,,,,,
14515.0,DEMO-TEST-5787,LOW,20,Laptop,Finance,Windows,0.0,Critical-lag,105.0,27.0,0.0,CORP,94.0,IT-OPS,,,,,,,,,,,
80036.0,OFFICE-PC-375,MEDIUM,38,Workstation,Finance,Windows,0.0,Minor-lag,61.0,9.0,0.0,CORP,115.0,Business,,,,,,,,,,,
92814.0,OFFICE-SRV-5952,MEDIUM,48,Laptop,Finance,Windows,0.0,Minor-lag,61.0,14.0,0.0,CORP,35.0,Business,,,,,,,,,,,
65001.0,DEPT-SRV-8456,MEDIUM,32,Laptop,Trading,Windows,0.0,Minor-lag,30.0,8.0,0.0,CORP,645.0,Business,,,,,,,,,,,
98210.0,DEMO-GUEST-9823,LOW,21,Domain Controller,Finance,Windows,1.0,Critical-lag,120.0,23.0,0.0,DMZ,45.0,Business,,,,,,,,,,,
65657.0,TRADE-SRV-1116,HIGH,76,Laptop,Finance,Linux,0.0,Minor-lag,30.0,5.0,0.0,CORP,242.0,Business,,,,,,,,,,,
81726.0,ADMIN-SRV-7159,MEDIUM,45,Domain Controller,Risk,MacOS,0.0,Minor-lag,50.0,10.0,0.0,CORP,305.0,SOC,,,,,,,,,,,
87004.0,LAB-GUEST-3758,LOW,9,Server,Risk,Windows,1.0,Critical-lag,115.0,28.0,0.0,DMZ,315.0,IT-OPS,,,,,,,,,,,
15802.0,DEMO-TEST-3755,LOW,22,Workstation,Trading,Windows,1.0,Minor-lag,86.0,21.0,0.0,DMZ,43.0,IT-OPS,,,,,,,,,,,
33759.0,OFFICE-WS-4149,MEDIUM,39,Domain Controller,IT,Windows,0.0,Minor-lag,68.0,9.0,0.0,ISOLATED,54.0,IT-OPS,,,,,,,,,,,
34060.0,CORE-SQL-1006,CRITICAL,87,Laptop,Finance,Linux,0.0,Up-to-date,11.0,3.0,0.0,ISOLATED,311.0,DevOps,,,,,,,,,,,
38730.0,ADMIN-PC-2365,MEDIUM,38,Workstation,Finance,Windows,0.0,Up-to-date,26.0,8.0,0.0,CORP,116.0,Business,,,,,,,,,,,
96480.0,OFFICE-PC-8520,MEDIUM,44,Server,IT,Windows,0.0,Minor-lag,32.0,9.0,0.0,CORP,154.0,SOC,,,,,,,,,,,
24301.0,OFFICE-PC-5649,MEDIUM,32,Laptop,Risk,MacOS,0.0,Minor-lag,56.0,9.0,0.0,CORP,97.0,IT-OPS,,,,,,,,,,,
65212.0,DEPT-SRV-4811,MEDIUM,31,Workstation,Risk,Windows,0.0,Minor-lag,47.0,12.0,0.0,CORP,74.0,IT-OPS,,,,,,,,,,,
26384.0,ADMIN-SRV-9544,MEDIUM,38,Server,IT,Linux,0.0,Minor-lag,37.0,9.0,0.0,CORP,74.0,Business,,,,,,,,,,,
52297.0,DEPT-WS-3656,MEDIUM,33,Workstation,Finance,Windows,0.0,Minor-lag,47.0,13.0,0.0,CORP,52.0,Business,,,,,,,,,,,
57177.0,DEMO-GUEST-2863,LOW,22,Laptop,IT,Windows,1.0,Minor-lag,57.0,23.0,0.0,DMZ,312.0,IT-OPS,,,,,,,,,,,
39731.0,DEMO-WS-5063,LOW,16,Server,Trading,Windows,0.0,Minor-lag,82.0,20.0,0.0,CORP,359.0,IT-OPS,,,,,,,,,,,
75414.0,TEST-WS-8004,LOW,16,Workstation,IT,Windows,1.0,Critical-lag,123.0,20.0,0.0,DMZ,238.0,DevOps,,,,,,,,,,,
32428.0,DEMO-GUEST-703,LOW,19,Laptop,IT,Linux,0.0,Minor-lag,61.0,24.0,0.0,CORP,308.0,Business,,,,,,,,,,,
14869.0,ADMIN-WS-4060,MEDIUM,48,Server,Trading,Linux,1.0,Critical-lag,100.0,16.0,0.0,DMZ,188.0,SOC,,,,,,,,,,,
85126.0,DEPT-SRV-5612,MEDIUM,48,Server,Risk,Windows,0.0,Minor-lag,79.0,12.0,0.0,CORP,202.0,DevOps,,,,,,,,,,,
80332.0,DEV-GUEST-9565,LOW,17,Laptop,Trading,Windows,0.0,Critical-lag,168.0,20.0,0.0,ISOLATED,90.0,SOC,,,,,,,,,,,
96526.0,DEV-GUEST-749,LOW,8,Server,IT,Windows,1.0,Critical-lag,104.0,22.0,0.0,DMZ,353.0,SOC,,,,,,,,,,,
28529.0,TEST-TEST-1912,LOW,23,Laptop,Risk,MacOS,1.0,Critical-lag,124.0,18.0,0.0,DMZ,168.0,DevOps,,,,,,,,,,,
49295.0,BANK-APP-208,HIGH,65,Laptop,Risk,Windows,0.0,Up-to-date,6.0,5.0,0.0,CORP,258.0,SOC,,,,,,,,,,,
26507.0,CORE-AD-784,CRITICAL,84,Server,Risk,MacOS,0.0,Up-to-date,2.0,4.0,0.0,CORP,244.0,SOC,,,,,,,,,,,
13187.0,VAULT-EXCH-080,CRITICAL,90,Server,IT,Windows,0.0,Up-to-date,13.0,4.0,0.0,ISOLATED,243.0,SOC,,,,,,,,,,,
77961.0,CORE-SQL-236,HIGH,68,Laptop,IT,Windows,0.0,Minor-lag,47.0,3.0,0.0,CORP,166.0,IT-OPS,,,,,,,,,,,
68439.0,TRADE-SQL-1290,HIGH,66,Workstation,Trading,Windows,0.0,Minor-lag,30.0,2.0,0.0,ISOLATED,356.0,DevOps,,,,,,,,,,,
40074.0,DEPT-WS-3485,MEDIUM,30,Workstation,Trading,Windows,0.0,Minor-lag,71.0,9.0,0.0,ISOLATED,51.0,Business,,,,,,,,,,,
72765.0,ADMIN-WS-7588,MEDIUM,47,Workstation,Finance,MacOS,1.0,Minor-lag,33.0,15.0,0.0,DMZ,239.0,SOC,,,,,,,,,,,
32268.0,OFFICE-SRV-9678,MEDIUM,33,Laptop,IT,Windows,0.0,Minor-lag,65.0,14.0,0.0,CORP,214.0,DevOps,,,,,,,,,,,
49465.0,ADMIN-SRV-5035,MEDIUM,30,Domain Controller,Finance,Windows,0.0,Critical-lag,103.0,17.0,0.0,CORP,275.0,DevOps,,,,,,,,,,,
77812.0,TEST-WS-9572,LOW,9,Workstation,IT,Windows,1.0,Minor-lag,68.0,22.0,0.0,DMZ,245.0,DevOps,,,,,,,,,,,
56039.0,TRADE-APP-6711,HIGH,69,Workstation,Risk,MacOS,0.0,Up-to-date,4.0,4.0,0.0,CORP,52.0,SOC,,,,,,,,,,,
1207.0,TEST-VM-2912,LOW,15,Workstation,Trading,MacOS,1.0,Critical-lag,148.0,23.0,0.0,DMZ,97.0,Business,,,,,,,,,,,
20803.0,VAULT-SQL-5003,CRITICAL,96,Server,Trading,Windows,0.0,Up-to-date,17.0,0.0,0.0,ISOLATED,52.0,DevOps,,,,,,,,,,,
72393.0,DEPT-SRV-4145,MEDIUM,33,Server,IT,Windows,0.0,Minor-lag,52.0,6.0,0.0,CORP,221.0,Business,,,,,,,,,,,
83355.0,TEST-WS-4660,LOW,8,Server,Risk,Linux,0.0,Critical-lag,92.0,19.0,0.0,CORP,710.0,IT-OPS,,,,,,,,,,,
98539.0,PROD-AD-6411,CRITICAL,91,Laptop,Finance,Windows,0.0,Up-to-date,24.0,1.0,0.0,ISOLATED,227.0,DevOps,,,,,,,,,,,
20682.0,ADMIN-WS-2494,MEDIUM,43,Workstation,IT,Linux,0.0,Up-to-date,7.0,8.0,0.0,CORP,254.0,IT-OPS,,,,,,,,,,,
38566.0,ADMIN-PC-6217,MEDIUM,30,Laptop,Trading,Windows,0.0,Up-to-date,17.0,8.0,0.0,CORP,125.0,SOC,,,,,,,,,,,
92988.0,DEMO-WS-663,LOW,8,Workstation,Finance,Windows,0.0,Critical-lag,127.0,22.0,0.0,CORP,120.0,IT-OPS,,,,,,,,,,,
44146.0,DEPT-PC-7046,MEDIUM,43,Workstation,Trading,Windows,1.0,Minor-lag,79.0,11.0,0.0,CORP,177.0,DevOps,,,,,,,,,,,
80386.0,PROD-DC-7308,CRITICAL,96,Workstation,IT,Windows,0.0,Up-to-date,16.0,6.0,0.0,ISOLATED,286.0,IT-OPS,,,,,,,,,,,
31098.0,TEST-VM-6816,LOW,6,Laptop,Finance,Windows,0.0,Critical-lag,129.0,21.0,0.0,CORP,37.0,Business,,,,,,,,,,,
,,,45,,,,,,,,,,,,271373.0,analyst.security.535,MEDIUM,User,Legal,0.0,18.0,Active,0.0,1.0,0.0
,,,47,,,,,,,,,,,,632.0,admin.security.481,MEDIUM,User,Finance,0.0,10.0,Active,1.0,1.0,0.0
,,,16,,,,,,,,,,,,453297.0,intern.admin.978,LOW,Analyst,Finance,0.0,29.0,Active,0.0,15.0,0.0
,,,70,,,,,,,,,,,,253.0,vp.tech.499,HIGH,Analyst,Legal,1.0,2.0,Active,0.0,12.0,0.0
,,,47,,,,,,,,,,,,14163.0,admin.ops.377,MEDIUM,Analyst,IT,0.0,25.0,Active,0.0,12.0,0.0
,,,92,,,,,,,,,,,,297203.0,head_security.exec.540,CRITICAL,Analyst,Finance,1.0,5.0,Active,1.0,9.0,0.0
,,,75,,,,,,,,,,,,1368.0,manager.tech.227,HIGH,Analyst,IT,1.0,20.0,Active,1.0,9.0,1.0
,,,91,,,,,,,,,,,,752.0,ceo.board.194,CRITICAL,Analyst,Finance,1.0,25.0,Inactive,1.0,8.0,0.0
,,,20,,,,,,,,,,,,747.0,temp.ops.794,LOW,Analyst,Operations,0.0,3.0,Active,1.0,15.0,0.0
,,,71,,,,,,,,,,,,18579.0,vp.tech.904,HIGH,User,Legal,1.0,21.0,Active,0.0,9.0,0.0
,,,22,,,,,,,,,,,,66290.0,intern.ops.868,LOW,User,Finance,0.0,5.0,Inactive,1.0,1.0,0.0
,,,47,,,,,,,,,,,,23057.0,engineer.infra.666,MEDIUM,Analyst,Finance,0.0,7.0,Active,1.0,0.0,0.0
,,,79,,,,,,,,,,,,28889.0,vp.tech.145,HIGH,Analyst,Finance,1.0,10.0,Active,1.0,0.0,0.0
,,,43,,,,,,,,,,,,338206.0,specialist.infra.492,MEDIUM,Analyst,HR,0.0,27.0,Active,1.0,12.0,0.0
,,,74,,,,,,,,,,,,13.0,director.tech.877,HIGH,Analyst,Operations,1.0,26.0,Active,0.0,12.0,0.0
,,,99,,,,,,,,,,,,240499.0,cto.exec.725,CRITICAL,User,Finance,1.0,29.0,Active,1.0,7.0,1.0
,,,78,,,,,,,,,,,,60834.0,vp.trading.461,HIGH,User,Finance,1.0,18.0,Active,1.0,0.0,0.0
,,,74,,,,,,,,,,,,120590.0,vp.risk.502,HIGH,Analyst,IT,1.0,7.0,Active,1.0,2.0,0.0
,,,77,,,,,,,,,,,,108691.0,manager.risk.495,HIGH,Analyst,IT,1.0,9.0,Active,1.0,13.0,0.0
,,,46,,,,,,,,,,,,176606.0,engineer.risk.202,MEDIUM,Analyst,Operations,0.0,16.0,Active,1.0,12.0,0.0
,,,20,,,,,,,,,,,,291900.0,guest.admin.839,LOW,Manager,HR,0.0,25.0,Active,0.0,0.0,0.0
,,,91,,,,,,,,,,,,126946.0,ceo.board.30,CRITICAL,Manager,HR,1.0,27.0,Active,1.0,18.0,1.0
,,,90,,,,,,,,,,,,62939.0,cto.board.578,CRITICAL,Analyst,IT,1.0,2.0,Active,1.0,7.0,0.0
,,,42,,,,,,,,,,,,20343.0,engineer.infra.705,MEDIUM,Analyst,HR,0.0,5.0,Active,1.0,0.0,0.0
,,,47,,,,,,,,,,,,5860.0,analyst.security.781,MEDIUM,Analyst,Legal,0.0,29.0,Active,1.0,9.0,1.0
,,,20,,,,,,,,,,,,108605.0,user.ops.775,LOW,User,IT,0.0,27.0,Active,0.0,2.0,0.0
,,,45,,,,,,,,,,,,385704.0,engineer.infra.591,MEDIUM,Analyst,Operations,0.0,26.0,Active,1.0,0.0,0.0
,,,45,,,,,,,,,,,,262.0,admin.risk.411,MEDIUM,Manager,Legal,0.0,19.0,Active,1.0,10.0,1.0
,,,49,,,,,,,,,,,,127.0,specialist.risk.854,MEDIUM,Analyst,IT,0.0,11.0,Active,0.0,11.0,1.0
,,,71,,,,,,,,,,,,9288.0,manager.tech.249,HIGH,Analyst,HR,1.0,5.0,Active,1.0,2.0,0.0
,,,90,,,,,,,,,,,,2374.0,ceo.board.567,CRITICAL,Analyst,Legal,1.0,11.0,Active,1.0,0.0,0.0
,,,47,,,,,,,,,,,,203148.0,admin.security.663,MEDIUM,User,Legal,0.0,12.0,Active,0.0,1.0,0.0
,,,22,,,,,,,,,,,,970.0,guest.ops.417,LOW,Analyst,Operations,0.0,22.0,Active,1.0,0.0,0.0
,,,75,,,,,,,,,,,,17360.0,director.trading.866,HIGH,User,Finance,1.0,25.0,Active,1.0,0.0,0.0
,,,44,,,,,,,,,,,,7136.0,admin.risk.864,MEDIUM,Manager,IT,0.0,12.0,Active,1.0,3.0,0.0
,,,22,,,,,,,,,,,,166936.0,guest.ops.810,LOW,Manager,IT,0.0,22.0,Suspended,1.0,0.0,0.0
,,,21,,,,,,,,,,,,52515.0,guest.ops.231,LOW,Exec,Operations,0.0,8.0,Active,0.0,0.0,0.0
,,,43,,,,,,,,,,,,98516.0,engineer.security.517,MEDIUM,Analyst,IT,0.0,22.0,Active,1.0,17.0,0.0
,,,72,,,,,,,,,,,,382022.0,manager.security.127,HIGH,User,Legal,1.0,17.0,Active,1.0,2.0,0.0
,,,41,,,,,,,,,,,,38578.0,specialist.infra.581,MEDIUM,Manager,Operations,0.0,8.0,Active,1.0,1.0,0.0
,,,40,,,,,,,,,,,,301999.0,analyst.risk.497,MEDIUM,Manager,IT,0.0,12.0,Suspended,0.0,1.0,0.0
,,,19,,,,,,,,,,,,121807.0,temp.ops.893,LOW,Analyst,IT,0.0,14.0,Active,1.0,5.0,0.0
,,,42,,,,,,,,,,,,122083.0,engineer.security.895,MEDIUM,Analyst,HR,0.0,26.0,Active,1.0,1.0,0.0
,,,99,,,,,,,,,,,,293721.0,head_security.board.919,CRITICAL,User,Finance,1.0,8.0,Active,1.0,4.0,0.0
,,,78,,,,,,,,,,,,172364.0,lead.risk.271,HIGH,User,Finance,1.0,1.0,Active,0.0,9.0,1.0
,,,40,,,,,,,,,,,,159335.0,specialist.risk.354,MEDIUM,User,Finance,0.0,15.0,Active,1.0,9.0,0.0
,,,71,,,,,,,,,,,,156032.0,lead.risk.125,HIGH,User,IT,1.0,19.0,Active,1.0,18.0,0.0
,,,94,,,,,,,,,,,,3545.0,ceo.exec.280,CRITICAL,Analyst,IT,1.0,9.0,Active,1.0,10.0,0.0
,,,75,,,,,,,,,,,,4297.0,lead.risk.290,HIGH,User,Operations,1.0,4.0,Active,1.0,0.0,0.0
,,,92,,,,,,,,,,,,5139.0,ceo.exec.69,CRITICAL,User,Finance,1.0,22.0,Active,1.0,1.0,1.0
,,,23,,,,,,,,,,,,34006.0,user.support.113,LOW,Exec,HR,0.0,10.0,Suspended,1.0,4.0,0.0
,,,43,,,,,,,,,,,,155115.0,analyst.infra.314,MEDIUM,Analyst,Operations,0.0,16.0,Active,1.0,0.0,0.0
,,,95,,,,,,,,,,,,4863.0,ceo.board.582,CRITICAL,Analyst,IT,1.0,16.0,Inactive,1.0,6.0,1.0
,,,16,,,,,,,,,,,,81209.0,user.admin.840,LOW,Analyst,Finance,0.0,16.0,Active,0.0,0.0,0.0
,,,47,,,,,,,,,,,,32604.0,analyst.infra.153,MEDIUM,Manager,Operations,0.0,3.0,Active,1.0,0.0,0.0
,,,70,,,,,,,,,,,,169273.0,lead.trading.34,HIGH,User,Operations,1.0,20.0,Active,0.0,0.0,1.0
,,,79,,,,,,,,,,,,2210.0,vp.risk.173,HIGH,User,HR,1.0,20.0,Active,1.0,0.0,0.0
,,,44,,,,,,,,,,,,319128.0,admin.risk.396,MEDIUM,Analyst,HR,0.0,4.0,Active,1.0,0.0,0.0
,,,78,,,,,,,,,,,,4335.0,manager.trading.465,HIGH,Analyst,Operations,1.0,17.0,Active,1.0,1.0,0.0
,,,24,,,,,,,,,,,,22659.0,temp.ops.779,LOW,User,Finance,0.0,16.0,Active,0.0,0.0,0.0
,,,73,,,,,,,,,,,,185119.0,manager.trading.111,HIGH,Analyst,Finance,1.0,2.0,Active,1.0,0.0,0.0
,,,92,,,,,,,,,,,,9642.0,cfo.board.43,CRITICAL,Analyst,Legal,1.0,10.0,Active,1.0,2.0,0.0
,,,97,,,,,,,,,,,,288530.0,cto.board.151,CRITICAL,Manager,IT,1.0,4.0,Inactive,1.0,5.0,1.0
,,,17,,,,,,,,,,,,71656.0,user.admin.855,LOW,User,IT,0.0,10.0,Active,0.0,2.0,0.0
,,,16,,,,,,,,,,,,63614.0,intern.admin.909,LOW,User,Legal,0.0,1.0,Active,0.0,0.0,0.0
,,,46,,,,,,,,,,,,7564.0,analyst.security.446,MEDIUM,Exec,Operations,0.0,14.0,Suspended,0.0,3.0,0.0
,,,20,,,,,,,,,,,,282576.0,intern.support.764,LOW,User,HR,0.0,28.0,Active,0.0,0.0,1.0
,,,42,,,,,,,,,,,,6335.0,engineer.security.451,MEDIUM,Analyst,Operations,0.0,2.0,Active,1.0,0.0,0.0
,,,18,,,,,,,,,,,,113373.0,user.admin.957,LOW,Analyst,IT,0.0,4.0,Active,1.0,0.0,0.0
,,,40,,,,,,,,,,,,48390.0,specialist.infra.698,MEDIUM,User,HR,0.0,27.0,Active,0.0,9.0,0.0
,,,15,,,,,,,,,,,,386797.0,guest.admin.914,LOW,Analyst,Operations,0.0,28.0,Active,0.0,1.0,1.0
,,,15,,,,,,,,,,,,125642.0,guest.ops.771,LOW,Analyst,Finance,0.0,13.0,Active,1.0,11.0,0.0
,,,46,,,,,,,,,,,,177609.0,engineer.infra.671,MEDIUM,Analyst,HR,0.0,9.0,Active,1.0,16.0,1.0
,,,20,,,,,,,,,,,,32739.0,guest.ops.843,LOW,Exec,IT,0.0,20.0,Active,0.0,0.0,0.0
,,,16,,,,,,,,,,,,267744.0,user.support.425,LOW,Analyst,HR,0.0,22.0,Active,1.0,4.0,0.0
,,,70,,,,,,,,,,,,78899.0,vp.tech.176,HIGH,Exec,HR,1.0,29.0,Active,1.0,2.0,0.0
,,,72,,,,,,,,,,,,12256.0,director.security.195,HIGH,User,Finance,1.0,20.0,Inactive,0.0,3.0,0.0
,,,47,,,,,,,,,,,,302828.0,specialist.infra.437,MEDIUM,Exec,IT,0.0,5.0,Active,1.0,0.0,1.0
,,,48,,,,,,,,,,,,6.0,analyst.security.412,MEDIUM,User,Operations,0.0,23.0,Active,1.0,2.0,0.0
,,,43,,,,,,,,,,,,71023.0,admin.security.528,MEDIUM,User,Legal,0.0,12.0,Active,1.0,0.0,0.0
,,,19,,,,,,,,,,,,0.0,guest.admin.857,LOW,Manager,HR,0.0,0.0,Active,0.0,3.0,0.0
,,,24,,,,,,,,,,,,210534.0,temp.ops.62,LOW,Analyst,Operations,0.0,24.0,Active,0.0,0.0,0.0
,,,45,,,,,,,,,,,,68500.0,admin.ops.528,MEDIUM,User,Legal,0.0,24.0,Suspended,1.0,1.0,0.0
,,,71,,,,,,,,,,,,4678.0,lead.risk.685,HIGH,Analyst,IT,1.0,12.0,Active,1.0,4.0,0.0
,,,48,,,,,,,,,,,,109.0,engineer.security.474,MEDIUM,User,HR,0.0,26.0,Active,1.0,15.0,0.0
,,,43,,,,,,,,,,,,59153.0,admin.security.512,MEDIUM,User,Operations,0.0,5.0,Active,1.0,4.0,0.0
,,,18,,,,,,,,,,,,442257.0,user.admin.894,LOW,User,Operations,0.0,21.0,Active,0.0,3.0,0.0
,,,18,,,,,,,,,,,,2070.0,user.admin.189,LOW,Analyst,Legal,0.0,22.0,Active,0.0,2.0,0.0
,,,43,,,,,,,,,,,,28954.0,specialist.security.649,MEDIUM,Analyst,IT,0.0,25.0,Active,0.0,4.0,0.0
,,,21,,,,,,,,,,,,317818.0,intern.support.335,LOW,Analyst,IT,0.0,2.0,Active,0.0,0.0,0.0
,,,73,,,,,,,,,,,,865.0,manager.risk.622,HIGH,Analyst,IT,1.0,17.0,Active,1.0,0.0,0.0
,,,20,,,,,,,,,,,,81440.0,temp.admin.868,LOW,Manager,HR,0.0,25.0,Active,0.0,0.0,0.0
,,,16,,,,,,,,,,,,438618.0,temp.admin.769,LOW,Analyst,Legal,0.0,7.0,Active,0.0,19.0,0.0
,,,16,,,,,,,,,,,,38646.0,intern.ops.811,LOW,User,Finance,0.0,4.0,Active,0.0,4.0,0.0
,,,70,,,,,,,,,,,,129619.0,vp.risk.58,HIGH,User,Operations,1.0,11.0,Active,0.0,0.0,0.0
,,,45,,,,,,,,,,,,3421.0,admin.ops.327,MEDIUM,User,Finance,0.0,19.0,Active,0.0,2.0,0.0
,,,18,,,,,,,,,,,,163378.0,user.admin.570,LOW,User,Finance,0.0,15.0,Active,1.0,4.0,0.0
,,,96,,,,,,,,,,,,37875.0,cfo.exec.202,CRITICAL,Manager,Operations,1.0,12.0,Active,1.0,14.0,0.0
,,,48,,,,,,,,,,,,360.0,specialist.security.397,MEDIUM,Analyst,HR,0.0,0.0,Active,1.0,10.0,0.0
,,,15,,,,,,,,,,,,166170.0,user.ops.913,LOW,User,HR,0.0,15.0,Active,1.0,14.0,1.0
,,,48,,,,,,,,,,,,42117.0,analyst.risk.513,MEDIUM,User,Finance,0.0,10.0,Active,0.0,4.0,0.0
,,,15,,,,,,,,,,,,48476.0,guest.admin.230,LOW,User,Finance,0.0,21.0,Active,0.0,0.0,0.0
,,,20,,,,,,,,,,,,90077.0,guest.ops.723,LOW,Analyst,Operations,0.0,20.0,Inactive,0.0,18.0,0.0
,,,75,,,,,,,,,,,,1906.0,director.risk.228,HIGH,Analyst,Operations,1.0,28.0,Active,1.0,0.0,1.0
,,,17,,,,,,,,,,,,7809.0,guest.support.619,LOW,Exec,Operations,0.0,26.0,Active,0.0,1.0,0.0
,,,20,,,,,,,,,,,,26310.0,user.admin.840,LOW,Manager,Finance,0.0,4.0,Active,0.0,1.0,0.0
,,,17,,,,,,,,,,,,4303.0,user.support.647,LOW,Analyst,Legal,0.0,20.0,Active,0.0,0.0,0.0
,,,92,,,,,,,,,,,,82277.0,head_security.exec.779,CRITICAL,User,HR,1.0,29.0,Active,1.0,5.0,0.0
,,,43,,,,,,,,,,,,69446.0,specialist.risk.751,MEDIUM,Analyst,Finance,0.0,29.0,Active,1.0,0.0,0.0
