IncidentId,OrgId,IncidentGrade,first_seen,last_seen,nb_alerts,nb_evidences,nb_categories,top_category,mitre_techniques,nb_detectors,top_detector,top_alert_title,nb_entity_types,has_ip,has_file,has_account,has_device,has_email,sample_ip,sample_sha256,sample_filename,sample_device,sample_account,country,max_suspicion,os_family,threat_family,last_verdict,incident_duration_minutes,hour_of_day,day_of_week,is_weekend,is_business_hours
3519,598,TruePositive,2024-06-07 15:22:43+00:00,2024-06-10 15:43:14+00:00,99,363,4,InitialAccess,T1539|T1078;T1078.004|T1110;T1110.003;T1110.001|T1110.004;T1110.003|T1110;T1110.003,13,4,3,6,1,1,1,1,1,258,138268,289573,153085,453297,242,Unknown,5,,Suspicious,4340,15,4,0,1
3546,24,TruePositive,2024-06-13 16:11:45+00:00,2024-06-14 06:34:19+00:00,120,360,1,SuspiciousActivity,,1,5,21,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,862,16,3,0,1
3648,14,TruePositive,2024-05-21 11:48:49+00:00,2024-06-13 20:27:08+00:00,7,326,5,Impact,T1078;T1078.004|T1566.002|T1030,6,29,20,11,1,1,1,1,1,3332,138268,289573,153085,453297,242,Suspicious,5,Phish,NoThreatsFound,33638,11,1,0,1
3670,191,BenignPositive,2024-06-11 23:23:01+00:00,2024-06-12 12:07:31+00:00,16,346,1,InitialAccess,T1566,1,28,19,6,1,1,1,1,1,360606,138268,289573,153085,159216,242,Unknown,5,,Malicious,764,23,1,0,0
3685,649,BenignPositive,2024-06-05 01:30:18+00:00,2024-06-11 18:28:33+00:00,9,33,3,InitialAccess,T1566.002|T1566.001,4,1,1,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,Gamarue,Malicious,9658,1,2,0,0
3706,20,FalsePositive,2024-05-30 12:23:47+00:00,2024-06-13 17:52:50+00:00,4,338,3,CommandAndControl,T1046;T1030;T1071;T1071.001|T1078;T1078.004,4,49,35,7,1,1,1,1,1,38093,138268,289573,153085,453297,242,Unknown,5,,Unknown,20489,12,3,0,1
3729,14,TruePositive,2024-06-02 05:11:20+00:00,2024-06-13 09:41:31+00:00,2,299,2,Impact,,2,29,20,5,1,1,1,1,1,33,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,16110,5,6,1,0
3849,184,FalsePositive,2024-06-05 08:57:22+00:00,2024-06-15 02:14:41+00:00,19,326,2,InitialAccess,T1566|T1566.002,3,28,19,8,1,1,1,1,1,360606,138268,289573,153085,102246,242,Suspicious,5,,Malicious,13997,8,2,0,1
3880,230,TruePositive,2024-06-04 15:34:42+00:00,2024-06-08 19:08:11+00:00,5,333,1,InitialAccess,T1566.002|T1190;T1133|T1566,4,1,1,9,1,1,1,1,1,360606,138268,289573,153085,61385,242,Unknown,5,,Malicious,5973,15,1,0,1
3912,79,FalsePositive,2024-06-06 14:04:38+00:00,2024-06-16 04:17:47+00:00,3,12,2,InitialAccess,T1003;T1012;T1552.002|T1078;T1078.004,3,0,0,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,13813,14,3,0,1
3914,903,TruePositive,2024-06-06 23:24:05+00:00,2024-06-13 10:52:32+00:00,2,7,2,InitialAccess,T1078;T1078.004,2,0,0,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,9328,23,3,0,0
3932,64,BenignPositive,2024-06-04 03:21:13+00:00,2024-06-14 18:06:00+00:00,52,330,3,LateralMovement,T1210,3,267,127,7,1,1,1,1,1,360606,138268,289573,630,453297,242,Suspicious,5,,Suspicious,15284,3,1,0,0
3941,515,BenignPositive,2024-06-04 03:43:16+00:00,2024-06-15 04:09:50+00:00,9,228,3,CredentialAccess,T1110;T1078|T1078;T1078.004|T1566|T1595,8,199,24,11,1,1,1,1,1,360606,138268,289573,153085,14776,242,Suspicious,5,,Suspicious,15866,3,1,0,0
3947,19,BenignPositive,2024-06-02 02:12:48+00:00,2024-06-12 20:09:04+00:00,7,328,3,CommandAndControl,T1566|T1078;T1078.004,7,23,16,8,1,1,1,1,1,627,138268,289573,153085,453297,242,Unknown,5,,Unknown,15476,2,6,1,0
3955,47,FalsePositive,2024-05-30 09:15:06+00:00,2024-06-12 09:51:55+00:00,12,313,4,Impact,T1566.001|T1566.002,7,71,2061,10,1,1,1,1,1,15412,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,18756,9,3,0,1
3985,14,TruePositive,2024-05-24 21:55:20+00:00,2024-06-13 02:31:26+00:00,3,303,3,Impact,T1087;T1087.002|T1078;T1078.004,3,29,20,5,1,1,1,1,1,12823,138268,289573,153085,453297,242,Unknown,5,,Unknown,27636,21,4,0,0
4054,45,BenignPositive,2024-06-13 08:30:15+00:00,2024-06-13 19:44:10+00:00,36,322,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,5,242,Unknown,5,,Malicious,673,8,3,0,1
4056,281,BenignPositive,2024-06-06 12:42:09+00:00,2024-06-06 12:42:09+00:00,1,11,1,InitialAccess,T1566.002,1,1,1,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,0,12,3,0,1
4089,211,FalsePositive,2024-06-04 01:47:07+00:00,2024-06-13 01:57:30+00:00,44,320,3,InitialAccess,T1566|T1078;T1078.004|T1018;T1069;T1087;T1087.002;T1135;T1558.003,5,6,5,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,NoThreatsFound,12970,1,1,0,0
4093,7,FalsePositive,2024-05-26 14:46:52+00:00,2024-06-12 16:01:01+00:00,6,319,5,Impact,,5,22,10,5,1,1,1,1,1,604,138268,289573,153085,453297,242,Unknown,5,,Unknown,24554,14,6,1,1
4119,14,TruePositive,2024-06-02 17:33:43+00:00,2024-06-10 23:47:39+00:00,3,313,2,Impact,,3,29,20,4,1,1,1,1,1,27859,138268,289573,153085,453297,242,Unknown,5,,Unknown,11893,17,6,1,1
4148,1182,TruePositive,2024-06-04 10:23:13+00:00,2024-06-13 16:55:30+00:00,20,313,5,InitialAccess,T1566.002|T1566|T1046|T1485|T1110,11,1,1,9,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Malicious,13352,10,1,0,1
4197,29,BenignPositive,2024-06-05 23:33:50+00:00,2024-06-12 11:10:17+00:00,2,313,2,SuspiciousActivity,,2,249,233,4,1,1,1,1,1,360606,138268,289573,153085,339959,242,Unknown,5,,Unknown,9336,23,2,0,0
4225,1004,TruePositive,2024-06-05 23:52:19+00:00,2024-06-12 11:29:52+00:00,2,14,2,InitialAccess,T1566.001,2,10,8,7,1,1,1,1,1,4555,138268,289573,153085,453297,242,Unknown,5,,Malicious,9337,23,2,0,0
4393,14,TruePositive,2024-05-30 19:09:05+00:00,2024-06-14 09:38:36+00:00,2,298,2,Impact,T1003;T1012;T1552.002,2,29,20,5,1,1,1,1,1,110985,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,21029,19,3,0,0
4399,122,FalsePositive,2024-06-04 15:40:43+00:00,2024-06-15 02:33:10+00:00,57,301,4,CommandAndControl,T1566|T1204.001,5,2,2,9,1,1,1,1,1,389,138268,289573,153085,453297,242,Suspicious,5,CustomCertEnterpriseBlock,Suspicious,15052,15,1,0,1
4403,373,TruePositive,2024-06-04 16:19:08+00:00,2024-06-08 12:49:33+00:00,31,300,4,Exfiltration,T1528,6,38,25,9,1,1,1,1,1,360606,84424,200439,153085,453297,242,Unknown,5,,Unknown,5550,16,1,0,1
4435,2,BenignPositive,2024-06-05 15:52:17+00:00,2024-06-15 22:22:19+00:00,6,298,2,Exfiltration,T1078;T1078.004,5,18,14,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,14790,15,2,0,1
4439,14,TruePositive,2024-06-02 22:39:29+00:00,2024-06-02 22:39:29+00:00,1,293,1,Impact,,1,29,20,1,1,1,1,1,1,701,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,22,6,1,0
4444,992,FalsePositive,2024-06-04 21:39:11+00:00,2024-06-13 05:44:19+00:00,4,22,3,InitialAccess,T1566,4,6,5,10,1,1,1,1,1,360606,138268,289573,153085,218941,242,Suspicious,5,,NoThreatsFound,12005,21,1,0,0
4466,635,BenignPositive,2024-05-27 07:03:05+00:00,2024-06-06 08:09:51+00:00,5,55,3,SuspiciousActivity,T1110|T1566,4,161,131,7,1,1,1,1,1,360606,138268,289573,153085,303894,242,Suspicious,5,,Suspicious,14466,7,0,0,0
4514,47,FalsePositive,2024-06-04 20:35:13+00:00,2024-06-11 16:20:14+00:00,6,270,2,CommandAndControl,T1046;T1071;T1210,5,57,29,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,9825,20,1,0,0
4541,8,TruePositive,2024-06-05 22:02:19+00:00,2024-06-06 16:05:43+00:00,2,7,1,Discovery,T1047;T1518.001|T1007;T1016;T1018;T1049;T1087;T1135,2,87,1132,3,1,1,1,1,1,360606,26,13,153085,453297,242,Suspicious,5,,Suspicious,1083,22,2,0,0
4543,44,BenignPositive,2024-06-07 18:21:04+00:00,2024-06-07 21:38:01+00:00,4,287,1,Exfiltration,,3,50,36,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,196,18,4,0,1
4547,86,BenignPositive,2024-05-26 13:36:38+00:00,2024-06-17 00:13:00+00:00,45,283,4,CredentialAccess,T1078|T1078;T1110|T1105;T1570|T1566.002|T1110,6,958,1638,8,1,1,1,1,1,6177,138268,289573,153085,453297,242,Unknown,5,,Malicious,30876,13,6,1,1
4619,1883,FalsePositive,2024-06-12 17:29:35+00:00,2024-06-12 17:29:35+00:00,1,6,1,InitialAccess,T1566,1,11,9,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,17,2,0,1
4629,53,FalsePositive,2024-06-03 09:54:41+00:00,2024-06-14 13:19:08+00:00,11,254,3,InitialAccess,T1190;T1133|T1078;T1078.004|T1003;T1012;T1552.002|T1595,8,61,44,12,1,1,1,1,1,166555,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,16044,9,0,0,1
4654,32,BenignPositive,2024-06-03 12:15:50+00:00,2024-06-04 10:08:16+00:00,46,280,1,SuspiciousActivity,,1,3,4,5,1,1,1,1,1,360606,3,1,153085,453297,242,Suspicious,5,,Suspicious,1312,12,0,0,1
4734,26,BenignPositive,2024-06-09 21:40:48+00:00,2024-06-13 14:43:58+00:00,52,270,8,SuspiciousActivity,,52,1216,2314,8,1,1,1,1,1,360606,616,679,153085,453297,242,Unknown,5,,Unknown,5343,21,6,1,0
4761,370,BenignPositive,2024-05-29 10:10:45+00:00,2024-06-17 04:49:35+00:00,22,135,6,Execution,T1059.003|T1222;T1222.001|T1033;T1059.001;T1087.001|T1057;T1059.001,6,62,46,8,1,1,1,1,1,360606,8117,9233,153085,453297,242,Suspicious,5,,Suspicious,27038,10,2,0,1
4764,617,BenignPositive,2024-06-02 13:00:21+00:00,2024-06-16 08:49:23+00:00,5,270,2,InitialAccess,T1078|T1078;T1078.004,4,517,247,5,1,1,1,1,1,360606,138268,289573,153085,299292,242,Unknown,5,,Unknown,19909,13,6,1,1
4790,131,BenignPositive,2024-06-05 21:58:24+00:00,2024-06-13 14:01:09+00:00,28,260,3,InitialAccess,T1566.002|T1566.002;T1204.001|T1485,5,47,30,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,11042,21,2,0,0
4845,2,BenignPositive,2024-06-06 16:14:50+00:00,2024-06-10 06:08:33+00:00,3,268,1,Exfiltration,,3,15,13,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,5153,16,3,0,1
4913,28,TruePositive,2024-06-11 22:29:25+00:00,2024-06-11 22:29:25+00:00,1,264,1,InitialAccess,T1566.002,1,1,1,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Suspicious,0,22,1,0,0
4957,177,FalsePositive,2024-06-02 23:45:55+00:00,2024-06-04 16:30:04+00:00,50,261,3,CommandAndControl,T1021.006,3,2,2,5,1,1,1,1,1,360606,7,0,153085,453297,242,Suspicious,5,,Suspicious,2444,23,6,1,0
4980,47,FalsePositive,2024-05-31 10:18:55+00:00,2024-06-13 07:53:14+00:00,7,174,5,Impact,T1098;T1078|T1078;T1078.004,5,71,41,7,1,1,1,1,1,4407,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,18574,10,4,0,1
4981,643,TruePositive,2024-06-08 17:38:14+00:00,2024-06-16 21:59:21+00:00,12,186,1,InitialAccess,T1566.002|T1078;T1078.004,3,1,1,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Suspicious,11781,17,5,1,1
5000,1488,FalsePositive,2024-06-03 15:22:59+00:00,2024-06-13 13:56:47+00:00,5,18,2,InitialAccess,T1078;T1078.004|T1071;T1048,3,0,0,7,1,1,1,1,1,360606,138268,289573,153085,203477,242,Unknown,5,,Unknown,14313,15,0,0,1
5003,51,BenignPositive,2024-06-04 15:45:30+00:00,2024-06-12 07:07:25+00:00,52,259,2,Execution,T1559;T1106;T1059.005,2,39,26,7,1,1,1,1,1,360606,138268,289573,153085,4503,242,Unknown,5,,Unknown,11001,15,1,0,1
5009,290,FalsePositive,2024-06-03 15:08:13+00:00,2024-06-14 18:16:29+00:00,10,244,5,CredentialAccess,T1566|T1078;T1078.004,7,150,124,12,1,1,1,1,1,41507,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,16028,15,0,0,1
5024,19,BenignPositive,2024-05-27 23:20:38+00:00,2024-06-14 06:36:56+00:00,5,235,3,CommandAndControl,T1566.002,4,23,16,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,24916,23,0,0,0
5028,9,BenignPositive,2024-06-03 10:09:28+00:00,2024-06-05 21:22:28+00:00,26,257,1,Exfiltration,,2,40,3195,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,3553,10,0,0,1
5064,0,TruePositive,2024-06-10 06:45:24+00:00,2024-06-11 11:15:28+00:00,69,255,1,InitialAccess,T1078;T1078.004,4,4,3,4,1,1,1,1,1,12789,138268,289573,153085,453297,5,Unknown,5,,Unknown,1710,6,0,0,0
5067,252,FalsePositive,2024-06-10 21:19:00+00:00,2024-06-12 00:57:04+00:00,75,255,1,InitialAccess,T1078;T1078.004,3,4,3,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,1658,21,0,0,0
5132,28,TruePositive,2024-06-07 14:55:39+00:00,2024-06-08 01:36:06+00:00,9,252,1,InitialAccess,T1566.002,1,1,1,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,640,14,4,0,1
5172,33,BenignPositive,2024-06-03 01:45:44+00:00,2024-06-11 17:57:40+00:00,7,241,3,Impact,,3,38,25,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,12491,1,0,0,0
5197,6,BenignPositive,2024-06-11 06:22:20+00:00,2024-06-11 06:22:20+00:00,1,248,1,CredentialAccess,T1110;T1078,1,277,24,2,1,1,1,1,1,360606,138268,289573,153085,79544,242,Unknown,5,,Unknown,0,6,1,0,0
5207,19,BenignPositive,2024-06-05 16:48:45+00:00,2024-06-11 10:11:34+00:00,9,235,3,CommandAndControl,,3,23,16,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,8242,16,2,0,1
5238,2,BenignPositive,2024-06-12 12:56:28+00:00,2024-06-12 18:49:14+00:00,3,246,1,Exfiltration,,3,18,14,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,352,12,2,0,1
5256,2,BenignPositive,2024-06-03 12:20:55+00:00,2024-06-13 11:04:07+00:00,4,245,2,Exfiltration,,4,15,13,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,14323,12,0,0,1
5261,345,TruePositive,2024-06-04 14:11:39+00:00,2024-06-14 17:24:32+00:00,5,23,4,InitialAccess,T1566|T1003;T1012;T1552.002,5,6,5,11,1,1,1,1,1,63975,138268,289573,153085,453297,242,Suspicious,5,Phish,NoThreatsFound,14592,14,1,0,1
5340,779,FalsePositive,2024-05-16 01:14:18+00:00,2024-06-12 23:52:14+00:00,5,34,4,UnwantedSoftware,T1110|T1566,5,44,601,10,1,1,1,1,1,360606,244,13,153085,453297,242,Suspicious,5,,Suspicious,40237,1,3,0,0
5348,33,BenignPositive,2024-06-03 13:26:18+00:00,2024-06-07 11:02:09+00:00,9,241,3,Impact,,4,38,25,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,5615,13,0,0,1
5393,26,BenignPositive,2024-06-10 11:00:29+00:00,2024-06-11 12:00:21+00:00,27,239,7,SuspiciousActivity,T1059;T1059.004;T1129,27,270,258,7,1,1,1,1,1,360606,138268,289573,5,453297,242,Suspicious,5,,Suspicious,1499,11,0,0,1
5403,33,BenignPositive,2024-06-04 13:01:28+00:00,2024-06-04 13:01:28+00:00,1,223,1,Impact,,1,38,25,4,1,1,1,1,1,360606,138268,289573,22105,453297,242,Unknown,5,,Unknown,0,13,1,0,1
5435,33,BenignPositive,2024-06-07 06:59:40+00:00,2024-06-07 06:59:40+00:00,1,234,1,Impact,,1,38,25,4,1,1,1,1,1,1499,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,6,4,0,0
5462,2,BenignPositive,2024-06-06 19:29:02+00:00,2024-06-16 03:00:28+00:00,3,232,2,Exfiltration,T1078;T1078.004,3,15,13,7,1,1,1,1,1,360606,138268,29044,153085,453297,242,Unknown,5,,Unknown,13411,19,3,0,0
5486,33,BenignPositive,2024-06-03 04:24:50+00:00,2024-06-07 05:00:10+00:00,2,236,2,Impact,,2,38,25,5,1,1,1,1,1,360606,138268,289573,27112,453297,242,Unknown,5,,Unknown,5795,4,0,0,0
5506,130,TruePositive,2024-06-03 08:45:37+00:00,2024-06-15 00:27:22+00:00,3,42,3,InitialAccess,T1566.002,3,1,1,8,1,1,1,1,1,360606,138268,289573,153085,35839,242,Suspicious,5,Hadsruda,Suspicious,16781,8,0,0,1
5526,19,TruePositive,2024-05-31 13:00:07+00:00,2024-06-12 17:52:02+00:00,5,231,3,CommandAndControl,T1550;T1550.003|T1566|T1566.001,4,23,16,8,1,1,1,1,1,3582,138268,289573,153085,453297,242,Unknown,5,,Malicious,17571,13,4,0,1
5540,33,BenignPositive,2024-06-04 01:54:58+00:00,2024-06-12 06:17:06+00:00,2,229,2,Impact,,2,38,25,5,1,1,1,1,1,360606,138268,289573,43883,453297,242,Suspicious,5,,Suspicious,11782,1,1,0,0
5577,1571,TruePositive,2024-06-02 18:28:03+00:00,2024-06-10 12:21:42+00:00,43,222,4,InitialAccess,T1078;T1078.004|T1566.002|T1110;T1110.003;T1110.001,9,1,1,9,1,1,1,1,1,49,138268,289573,153085,453297,1,Unknown,5,,NoThreatsFound,11153,18,6,1,1
5652,217,BenignPositive,2024-06-05 23:05:10+00:00,2024-06-13 22:19:42+00:00,65,231,4,CommandAndControl,T1078;T1078.004|T1603,5,2,2,7,1,1,1,1,1,360606,138268,289573,28899,453297,242,Suspicious,0,,Suspicious,11474,23,2,0,0
5696,14,TruePositive,2024-05-27 13:28:19+00:00,2024-06-16 14:59:00+00:00,6,228,4,Impact,T1566|T1078;T1078.004,6,29,20,9,1,1,1,1,1,1590,138268,289573,153085,453297,242,Unknown,5,,Malicious,28890,13,0,0,1
5768,2,BenignPositive,2024-06-04 04:11:44+00:00,2024-06-07 12:06:22+00:00,6,226,2,Exfiltration,,6,15,13,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,4794,4,1,0,0
5775,14,BenignPositive,2024-06-06 16:23:03+00:00,2024-06-14 21:23:45+00:00,6,24,3,InitialAccess,T1595|T1003;T1012;T1552.002|T1566|T1078;T1078.004,6,6,5,13,1,1,1,1,1,360606,138268,289573,610,453297,242,Suspicious,5,,Suspicious,11820,16,3,0,1
5785,42,BenignPositive,2024-06-03 13:24:30+00:00,2024-06-17 03:05:33+00:00,24,225,3,SuspiciousActivity,T1027;T1027.002;T1027.005;T1105;T1204.002,3,3,4,6,1,1,1,1,1,360606,138268,289573,4,453297,242,Suspicious,0,,Suspicious,19541,13,0,0,1
5787,107,BenignPositive,2024-06-04 23:44:54+00:00,2024-06-12 00:29:55+00:00,8,225,2,InitialAccess,T1566.002,3,1,1,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,10125,23,1,0,0
5838,1024,TruePositive,2024-06-03 14:51:52+00:00,2024-06-11 01:34:15+00:00,20,224,2,InitialAccess,T1566.002|T1566.001,5,10,8,8,1,1,1,1,1,360606,138268,289573,153085,90077,242,Unknown,5,,Malicious,10722,14,0,0,1
5874,158,FalsePositive,2024-05-23 09:42:01+00:00,2024-06-07 22:59:21+00:00,17,223,4,Exfiltration,T1566,10,352,5769,8,1,1,1,1,1,360606,138268,9783,153085,453297,242,Unknown,5,,NoThreatsFound,22397,9,3,0,1
5882,19,TruePositive,2024-05-30 10:29:22+00:00,2024-06-13 16:34:13+00:00,3,211,3,CommandAndControl,T1485,3,23,16,6,1,1,1,1,1,595,138268,289573,153085,453297,242,Unknown,5,,Unknown,20524,10,3,0,1
5935,264,FalsePositive,2024-06-13 23:33:45+00:00,2024-06-13 23:33:45+00:00,1,4,1,InitialAccess,T1078;T1078.004,1,0,0,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,23,3,0,0
6064,13,BenignPositive,2024-06-03 10:36:52+00:00,2024-06-14 14:44:29+00:00,6,217,3,Exfiltration,T1566.002,4,209,187,8,1,1,1,1,1,360606,138268,101219,153085,453297,242,Suspicious,5,,Suspicious,16087,10,0,0,1
6080,2,BenignPositive,2024-06-12 06:14:29+00:00,2024-06-12 06:25:38+00:00,2,216,1,Exfiltration,,2,18,14,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,11,6,2,0,0
6083,2,BenignPositive,2024-06-14 16:18:37+00:00,2024-06-14 21:02:26+00:00,3,216,1,Exfiltration,,3,15,13,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,283,16,4,0,1
6147,125,BenignPositive,2024-06-11 14:17:22+00:00,2024-06-12 17:03:17+00:00,17,214,2,Exfiltration,,2,257,6790,4,1,1,1,1,1,360606,138268,289573,153085,1507,242,Unknown,5,,Unknown,1605,14,1,0,1
6163,2,BenignPositive,2024-06-14 13:13:27+00:00,2024-06-14 14:33:41+00:00,3,198,1,Exfiltration,,3,15,13,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,80,13,4,0,1
6207,453,TruePositive,2024-06-12 16:12:47+00:00,2024-06-13 16:58:35+00:00,18,133,4,InitialAccess,T1566|T1557;T1539;T1598|T1564;T1564.008,6,6,5,9,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,1485,16,2,0,1
6219,649,BenignPositive,2024-06-12 05:33:41+00:00,2024-06-12 17:29:47+00:00,2,6,1,InitialAccess,T1566,2,6,5,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,716,5,2,0,0
6228,484,TruePositive,2024-06-14 20:51:09+00:00,2024-06-15 06:40:47+00:00,10,212,1,InitialAccess,T1566|T1566.002,2,1,1,6,1,1,1,1,1,360606,138268,289573,153085,41520,242,Unknown,5,,NoThreatsFound,589,20,4,0,0
6263,222,FalsePositive,2024-06-03 12:10:31+00:00,2024-06-13 05:04:09+00:00,5,14,3,InitialAccess,T1078;T1078.004|T1595|T1566,4,13,11,7,1,1,1,1,1,23619,138268,289573,153085,453297,11,Unknown,5,,Unknown,13973,12,0,0,1
6266,8,TruePositive,2024-06-03 03:36:00+00:00,2024-06-03 13:58:12+00:00,5,208,1,InitialAccess,T1566.002,1,1,1,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,622,3,0,0,0
6268,13,BenignPositive,2024-06-06 17:23:34+00:00,2024-06-12 21:35:22+00:00,23,211,2,SuspiciousActivity,,2,3,4,6,1,1,1,1,1,360606,232,257,153085,453297,242,Suspicious,5,,Suspicious,8891,17,3,0,1
6293,2,BenignPositive,2024-06-14 12:06:21+00:00,2024-06-14 15:03:00+00:00,2,174,1,Exfiltration,,2,18,14,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,176,12,4,0,1
6371,501,BenignPositive,2024-06-04 17:39:03+00:00,2024-06-13 23:04:46+00:00,12,203,1,InitialAccess,T1566|T1078;T1078.004|T1566.002,7,35,23,9,1,1,1,1,1,360606,138268,289573,153085,137107,242,Unknown,5,,Malicious,13285,17,1,0,1
6372,44,BenignPositive,2024-06-04 14:42:56+00:00,2024-06-11 02:32:59+00:00,12,191,4,Exfiltration,T1566|T1021|T1566.002|T1557.001|T1078;T1078.004,8,50,36,12,1,1,1,1,1,360606,138268,20108,153085,453297,242,Suspicious,5,,Suspicious,9350,14,1,0,1
6403,338,FalsePositive,2024-06-03 06:36:24+00:00,2024-06-16 15:43:30+00:00,72,206,5,Discovery,T1047;T1082;T1497.001|T1033;T1059.001;T1087.001|T1078;T1078.004|T1569.002|T1057;T1059.001,8,87,800,12,1,1,1,1,1,360606,138268,289573,8590,453297,242,Suspicious,0,,Suspicious,19267,6,0,0,0
6436,28,FalsePositive,2024-06-03 09:17:46+00:00,2024-06-03 09:17:46+00:00,1,184,1,InitialAccess,T1566.002,1,1,1,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,9,0,0,1
6440,308,FalsePositive,2024-06-04 21:30:09+00:00,2024-06-12 20:34:33+00:00,3,19,1,InitialAccess,T1078;T1078.004|T1566,3,6,5,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,11464,21,1,0,0
6479,44,BenignPositive,2024-06-03 06:03:32+00:00,2024-06-12 08:43:14+00:00,9,168,3,InitialAccess,T1566|T1566.002,4,78,57,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,13119,6,0,0,0
6535,212,FalsePositive,2024-06-04 02:25:41+00:00,2024-06-14 17:43:49+00:00,35,193,4,CommandAndControl,T1566.002|T1027;T1027.002;T1027.005;T1105;T1204.002|T1112;T1547.001|T1078;T1078.004,5,2,2,12,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,15318,2,1,0,0
6647,47,FalsePositive,2024-06-03 16:01:58+00:00,2024-06-13 17:36:38+00:00,6,126,4,CommandAndControl,T1046;T1071;T1210|T1078;T1078.004,6,57,29,10,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,14494,16,0,0,1
6738,672,BenignPositive,2024-06-04 16:55:24+00:00,2024-06-15 09:48:12+00:00,5,40,4,InitialAccess,T1566.002|T1566|T1087;T1069;T1087.002;T1069.002|T1053;T1053.005,5,1,1,8,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Malicious,15412,16,1,0,1
6758,13,BenignPositive,2024-06-03 00:54:29+00:00,2024-06-10 11:58:55+00:00,20,195,2,Exfiltration,,2,34,2043,6,1,1,1,1,1,360606,217,243,153085,453297,242,Suspicious,5,,Unknown,10744,0,0,0,0
6764,64,BenignPositive,2024-06-04 20:10:39+00:00,2024-06-15 19:17:16+00:00,6,189,3,InitialAccess,T1190|T1078;T1078.004|T1007;T1016;T1016.001;T1018;T1046;T1049;T1087;T1135,6,83,61,8,1,1,1,1,1,360606,138268,289573,6072,453297,242,Suspicious,5,,Suspicious,15786,20,1,0,0
